ax_axis,ay_axis,az_axis,magn_z,time,x_axis,y_axis,z_axis,user,activity_type,number_of_repeats
1,1,1,0,1533700000000.0,-11,-22,33,andreysv,abs,12
1,1,1,0,1533700000000.0,-11,-22,33,andreysv,abs,12
1,0,0,0,1533700000000.0,-20,-17,30,andreysv,abs,12
1,0,0,0,1533700000000.0,-23,-5,31,andreysv,abs,12
0,0,0,0,1533700000000.0,-23,-5,31,andreysv,abs,12
0,-1,0,0,1533700000000.0,-29,-14,39,andreysv,abs,12
1,-1,1,0,1533700000000.0,-29,-14,39,andreysv,abs,12
2,-1,1,0,1533700000000.0,-33,-14,52,andreysv,abs,12
3,-2,1,0,1533700000000.0,-42,-14,38,andreysv,abs,12
3,-3,2,0,1533700000000.0,-42,-14,38,andreysv,abs,12
4,-2,2,0,1533700000000.0,-20,-17,18,andreysv,abs,12
3,-1,2,0,1533700000000.0,-4,9,-15,andreysv,abs,12
1,0,1,0,1533700000000.0,20,14,-31,andreysv,abs,12
0,0,0,0,1533700000000.0,45,18,-60,andreysv,abs,12
-2,0,0,0,1533700000000.0,45,18,-60,andreysv,abs,12
-3,0,-1,0,1533700000000.0,59,21,-84,andreysv,abs,12
-3,0,-2,0,1533700000000.0,61,12,-88,andreysv,abs,12
-3,1,-2,0,1533700000000.0,64,-3,-91,andreysv,abs,12
-3,1,-2,0,1533700000000.0,64,-3,-91,andreysv,abs,12
-4,1,-2,0,1533700000000.0,59,-17,-89,andreysv,abs,12
-3,1,-2,0,1533700000000.0,59,-25,-90,andreysv,abs,12
-3,1,-2,0,1533700000000.0,59,-25,-90,andreysv,abs,12
-4,1,-2,0,1533700000000.0,70,-20,-109,andreysv,abs,12
-8,1,-4,0,1533700000000.0,70,-20,-109,andreysv,abs,12
-9,0,-5,0,1533700000000.0,79,4,-147,andreysv,abs,12
-10,-3,-6,0,1533700000000.0,22,7,-63,andreysv,abs,12
-7,-4,-4,0,1533700000000.0,22,7,-63,andreysv,abs,12
0,-1,0,0,1533700000000.0,-58,-33,138,andreysv,abs,12
2,2,1,0,1533700000000.0,-58,-33,138,andreysv,abs,12
2,2,2,0,1533700000000.0,-59,-35,110,andreysv,abs,12
4,2,2,0,1533700000000.0,-47,-32,100,andreysv,abs,12
4,2,2,0,1533700000000.0,-47,-32,100,andreysv,abs,12
4,1,2,0,1533700000000.0,-40,-10,87,andreysv,abs,12
3,0,2,0,1533700000000.0,-40,-10,87,andreysv,abs,12
3,0,2,0,1533700000000.0,-40,-10,87,andreysv,abs,12
4,-1,2,0,1533700000000.0,-39,-20,87,andreysv,abs,12
4,1,1,0,1533700000000.0,-11,-3,63,andreysv,abs,12
3,1,1,0,1533700000000.0,-11,-3,63,andreysv,abs,12
1,0,1,0,1533700000000.0,-13,6,37,andreysv,abs,12
1,0,1,0,1533700000000.0,-16,-2,54,andreysv,abs,12
2,-1,1,0,1533700000000.0,-22,9,69,andreysv,abs,12
2,-1,1,0,1533700000000.0,-22,9,69,andreysv,abs,12
3,-2,1,0,1533700000000.0,-17,2,58,andreysv,abs,12
4,-3,1,0,1533700000000.0,-26,-3,45,andreysv,abs,12
4,-3,1,0,1533700000000.0,-26,-3,45,andreysv,abs,12
4,-3,1,0,1533700000000.0,-26,-3,45,andreysv,abs,12
2,-2,1,0,1533700000000.0,-18,3,6,andreysv,abs,12
2,-1,1,0,1533700000000.0,-2,-1,-19,andreysv,abs,12
2,0,1,0,1533700000000.0,20,9,-49,andreysv,abs,12
0,0,0,0,1533700000000.0,20,9,-49,andreysv,abs,12
-1,0,0,0,1533700000000.0,32,16,-80,andreysv,abs,12
-3,1,-1,0,1533700000000.0,32,16,-80,andreysv,abs,12
-3,1,-1,0,1533700000000.0,38,14,-96,andreysv,abs,12
-3,1,-1,0,1533700000000.0,40,-3,-94,andreysv,abs,12
-3,1,-1,0,1533700000000.0,40,-3,-94,andreysv,abs,12
-3,1,-1,0,1533700000000.0,39,-6,-99,andreysv,abs,12
-4,1,-1,0,1533700000000.0,38,3,-105,andreysv,abs,12
-3,1,-1,0,1533700000000.0,42,0,-97,andreysv,abs,12
-4,1,-2,0,1533700000000.0,42,0,-97,andreysv,abs,12
-6,1,-3,0,1533700000000.0,55,7,-114,andreysv,abs,12
-8,3,-3,0,1533700000000.0,55,7,-114,andreysv,abs,12
-8,-1,-3,0,1533700000000.0,31,-9,-110,andreysv,abs,12
-9,-2,-3,0,1533700000000.0,-13,-8,-3,andreysv,abs,12
-3,-2,-1,0,1533700000000.0,-13,-8,-3,andreysv,abs,12
1,1,1,0,1533700000000.0,-48,-15,124,andreysv,abs,12
2,1,1,0,1533700000000.0,-48,-15,124,andreysv,abs,12
3,1,2,0,1533700000000.0,-39,-45,106,andreysv,abs,12
4,2,2,0,1533700000000.0,-16,-24,94,andreysv,abs,12
4,1,1,0,1533700000000.0,-16,-24,94,andreysv,abs,12
3,0,1,0,1533700000000.0,-32,1,79,andreysv,abs,12
3,-1,1,0,1533700000000.0,-32,1,79,andreysv,abs,12
3,-1,1,0,1533700000000.0,-32,1,79,andreysv,abs,12
3,-1,1,0,1533700000000.0,-32,1,79,andreysv,abs,12
4,0,1,0,1533700000000.0,-10,-10,61,andreysv,abs,12
2,0,0,0,1533700000000.0,-11,-3,47,andreysv,abs,12
2,0,1,0,1533700000000.0,-16,-7,62,andreysv,abs,12
2,-1,1,0,1533700000000.0,-16,-7,62,andreysv,abs,12
2,-1,1,0,1533700000000.0,-11,0,64,andreysv,abs,12
1,-1,0,0,1533700000000.0,-11,0,64,andreysv,abs,12
2,-2,0,0,1533700000000.0,-18,14,59,andreysv,abs,12
4,-3,1,0,1533700000000.0,-29,2,61,andreysv,abs,12
5,-3,1,0,1533700000000.0,-29,2,61,andreysv,abs,12
3,-2,1,0,1533700000000.0,1,-3,-20,andreysv,abs,12
3,-2,1,0,1533700000000.0,1,-3,-20,andreysv,abs,12
2,0,1,0,1533700000000.0,28,8,-60,andreysv,abs,12
0,0,0,0,1533700000000.0,28,8,-60,andreysv,abs,12
-2,1,-1,0,1533700000000.0,45,23,-99,andreysv,abs,12
-2,1,-1,0,1533700000000.0,45,23,-99,andreysv,abs,12
-2,1,-1,0,1533700000000.0,45,23,-99,andreysv,abs,12
-2,1,-1,0,1533700000000.0,45,23,-99,andreysv,abs,12
-2,1,-1,0,1533700000000.0,45,23,-99,andreysv,abs,12
-2,1,-1,0,1533700000000.0,45,23,-99,andreysv,abs,12
-2,1,-1,0,1533700000000.0,45,23,-99,andreysv,abs,12
-2,1,-1,0,1533700000000.0,45,23,-99,andreysv,abs,12
-2,1,-1,0,1533700000000.0,45,23,-99,andreysv,abs,12
-2,1,-1,0,1533700000000.0,45,23,-99,andreysv,abs,12
-2,1,-1,0,1533700000000.0,45,23,-99,andreysv,abs,12
-4,4,-1,0,1533700000000.0,-17,2,51,andreysv,abs,12
-3,2,-1,0,1533700000000.0,-14,16,51,andreysv,abs,12
-3,2,-1,0,1533700000000.0,-21,1,61,andreysv,abs,12
-1,0,0,0,1533700000000.0,-21,1,61,andreysv,abs,12
0,0,0,0,1533700000000.0,-35,5,79,andreysv,abs,12
2,-2,0,0,1533700000000.0,-46,-12,73,andreysv,abs,12
3,-2,1,0,1533700000000.0,-46,-12,73,andreysv,abs,12
3,-3,1,0,1533700000000.0,-31,-20,45,andreysv,abs,12
2,-1,1,0,1533700000000.0,15,-17,9,andreysv,abs,12
2,-1,0,0,1533700000000.0,5,6,-18,andreysv,abs,12
1,0,0,0,1533700000000.0,5,6,-18,andreysv,abs,12
0,0,0,0,1533700000000.0,14,16,-60,andreysv,abs,12
-1,0,0,0,1533700000000.0,14,16,-60,andreysv,abs,12
-1,0,0,0,1533700000000.0,14,16,-60,andreysv,abs,12
-1,0,0,0,1533700000000.0,14,16,-60,andreysv,abs,12
-5,3,0,0,1533700000000.0,14,16,-60,andreysv,abs,12
-4,2,0,0,1533700000000.0,14,16,-60,andreysv,abs,12
-5,2,-1,0,1533700000000.0,25,18,-101,andreysv,abs,12
-4,2,-1,0,1533700000000.0,29,20,-105,andreysv,abs,12
-4,2,-1,0,1533700000000.0,42,17,-108,andreysv,abs,12
-5,2,-1,0,1533700000000.0,42,17,-108,andreysv,abs,12
-6,3,-1,0,1533700000000.0,39,17,-109,andreysv,abs,12
-9,2,-2,0,1533700000000.0,41,14,-107,andreysv,abs,12
-9,1,-2,0,1533700000000.0,41,14,-107,andreysv,abs,12
-6,-1,-1,0,1533700000000.0,-4,-20,-3,andreysv,abs,12
-2,-2,0,0,1533700000000.0,-4,-20,-3,andreysv,abs,12
1,1,1,0,1533700000000.0,-32,-1,99,andreysv,abs,12
2,1,0,0,1533700000000.0,-26,-12,70,andreysv,abs,12
2,1,1,0,1533700000000.0,-26,-12,70,andreysv,abs,12
2,1,1,0,1533700000000.0,5,-18,66,andreysv,abs,12
3,0,1,0,1533700000000.0,5,-18,66,andreysv,abs,12
3,-1,0,0,1533700000000.0,-16,-6,84,andreysv,abs,12
3,-1,0,0,1533700000000.0,-16,-15,71,andreysv,abs,12
3,-1,0,0,1533700000000.0,-16,-15,71,andreysv,abs,12
3,0,0,0,1533700000000.0,-7,-19,68,andreysv,abs,12
4,1,1,0,1533700000000.0,-7,-19,68,andreysv,abs,12
3,1,0,0,1533700000000.0,-5,-2,63,andreysv,abs,12
2,0,0,0,1533700000000.0,-7,-3,42,andreysv,abs,12
1,0,0,0,1533700000000.0,-7,-3,42,andreysv,abs,12
2,0,1,0,1533700000000.0,-11,-18,48,andreysv,abs,12
1,-1,0,0,1533700000000.0,-23,-2,57,andreysv,abs,12
1,-1,0,0,1533700000000.0,-15,8,73,andreysv,abs,12
1,-1,0,0,1533700000000.0,-15,8,73,andreysv,abs,12
2,-2,0,0,1533700000000.0,-12,-10,78,andreysv,abs,12
3,-4,0,0,1533700000000.0,-12,-10,78,andreysv,abs,12
5,-3,1,0,1533700000000.0,-24,-20,70,andreysv,abs,12
5,-3,1,0,1533700000000.0,-27,-2,29,andreysv,abs,12
3,-4,1,0,1533700000000.0,-27,-2,29,andreysv,abs,12
3,-2,1,0,1533700000000.0,-1,-7,-7,andreysv,abs,12
3,-2,1,0,1533700000000.0,-1,-7,-7,andreysv,abs,12
1,0,0,0,1533700000000.0,13,9,-43,andreysv,abs,12
0,0,0,0,1533700000000.0,31,19,-82,andreysv,abs,12
-2,1,0,0,1533700000000.0,31,19,-82,andreysv,abs,12
-3,1,0,0,1533700000000.0,32,19,-100,andreysv,abs,12
-3,2,0,0,1533700000000.0,32,19,-100,andreysv,abs,12
-3,2,0,0,1533700000000.0,34,11,-105,andreysv,abs,12
-3,2,0,0,1533700000000.0,34,6,-108,andreysv,abs,12
-4,2,-1,0,1533700000000.0,30,10,-111,andreysv,abs,12
-4,2,-1,0,1533700000000.0,30,10,-111,andreysv,abs,12
-4,2,-1,0,1533700000000.0,41,8,-115,andreysv,abs,12
-4,1,-1,0,1533700000000.0,43,21,-117,andreysv,abs,12
-5,1,-2,0,1533700000000.0,43,21,-117,andreysv,abs,12
-8,3,-3,0,1533700000000.0,57,29,-122,andreysv,abs,12
-10,1,-3,0,1533700000000.0,57,29,-122,andreysv,abs,12
-9,-1,-3,0,1533700000000.0,18,-6,-103,andreysv,abs,12
-5,-2,-1,0,1533700000000.0,-29,-8,94,andreysv,abs,12
0,-1,0,0,1533700000000.0,-29,-8,94,andreysv,abs,12
3,0,1,0,1533700000000.0,-31,-22,100,andreysv,abs,12
3,2,1,0,1533700000000.0,-31,-22,100,andreysv,abs,12
3,3,1,0,1533700000000.0,12,-19,78,andreysv,abs,12
3,1,1,0,1533700000000.0,-29,-10,72,andreysv,abs,12
3,1,1,0,1533700000000.0,-29,-10,72,andreysv,abs,12
3,-1,1,0,1533700000000.0,-39,-14,70,andreysv,abs,12
3,0,1,0,1533700000000.0,-39,-14,70,andreysv,abs,12
3,0,1,0,1533700000000.0,-39,-14,70,andreysv,abs,12
3,0,1,0,1533700000000.0,-39,-14,70,andreysv,abs,12
3,0,1,0,1533700000000.0,-39,-14,70,andreysv,abs,12
3,0,1,0,1533700000000.0,-39,-14,70,andreysv,abs,12
3,0,1,0,1533700000000.0,-39,-14,70,andreysv,abs,12
3,0,1,0,1533700000000.0,-39,-14,70,andreysv,abs,12
3,0,1,0,1533700000000.0,-39,-14,70,andreysv,abs,12
3,0,1,0,1533700000000.0,-39,-14,70,andreysv,abs,12
3,0,1,0,1533700000000.0,-39,-14,70,andreysv,abs,12
3,0,1,0,1533700000000.0,-39,-14,70,andreysv,abs,12
-5,3,-1,0,1533700000000.0,25,1,-90,andreysv,abs,12
-5,0,-1,0,1533700000000.0,25,1,-90,andreysv,abs,12
-5,-2,-1,0,1533700000000.0,-4,-3,-52,andreysv,abs,12
-3,-2,0,0,1533700000000.0,-4,-3,-52,andreysv,abs,12
0,0,0,0,1533700000000.0,-27,2,73,andreysv,abs,12
1,1,1,0,1533700000000.0,-23,-28,69,andreysv,abs,12
2,1,1,0,1533700000000.0,-23,-28,69,andreysv,abs,12
2,2,1,0,1533700000000.0,-11,-28,75,andreysv,abs,12
2,0,1,0,1533700000000.0,-23,-17,79,andreysv,abs,12
3,-1,1,0,1533700000000.0,-10,-16,83,andreysv,abs,12
4,-1,1,0,1533700000000.0,-10,-16,83,andreysv,abs,12
4,-1,0,0,1533700000000.0,-2,-6,72,andreysv,abs,12
3,0,0,0,1533700000000.0,-2,-6,72,andreysv,abs,12
3,0,0,0,1533700000000.0,-6,-8,58,andreysv,abs,12
3,0,0,0,1533700000000.0,2,-21,53,andreysv,abs,12
3,0,0,0,1533700000000.0,2,-21,53,andreysv,abs,12
3,0,0,0,1533700000000.0,-4,-16,57,andreysv,abs,12
2,0,0,0,1533700000000.0,-4,-16,57,andreysv,abs,12
1,-1,0,0,1533700000000.0,-3,3,47,andreysv,abs,12
0,0,0,0,1533700000000.0,1,-4,61,andreysv,abs,12
1,-1,0,0,1533700000000.0,1,-4,61,andreysv,abs,12
1,-1,0,0,1533700000000.0,2,3,73,andreysv,abs,12
1,-1,0,0,1533700000000.0,2,3,73,andreysv,abs,12
3,-3,0,0,1533700000000.0,-14,-2,80,andreysv,abs,12
4,-3,0,0,1533700000000.0,-18,-4,85,andreysv,abs,12
4,-3,0,0,1533700000000.0,-9,-14,31,andreysv,abs,12
3,-3,0,0,1533700000000.0,-9,-14,31,andreysv,abs,12
3,-2,0,0,1533700000000.0,-1,-5,6,andreysv,abs,12
2,-1,0,0,1533700000000.0,5,12,-34,andreysv,abs,12
0,0,0,0,1533700000000.0,5,12,-34,andreysv,abs,12
0,2,6,0,1533790000000.0,-3,0,0,andreysv,pause,0
0,2,5,0,1533790000000.0,-3,0,0,andreysv,pause,0
0,1,4,0,1533790000000.0,-1,-1,1,andreysv,pause,0
0,1,3,0,1533790000000.0,-1,-1,1,andreysv,pause,0
0,1,2,0,1533790000000.0,0,0,0,andreysv,pause,0
0,1,2,0,1533790000000.0,-3,0,0,andreysv,pause,0
0,0,1,0,1533790000000.0,-1,0,1,andreysv,pause,0
0,0,1,0,1533790000000.0,-1,0,1,andreysv,pause,0
0,0,1,0,1533790000000.0,0,-1,0,andreysv,pause,0
0,0,1,0,1533790000000.0,-2,-1,0,andreysv,pause,0
0,0,1,0,1533790000000.0,-2,-1,0,andreysv,pause,0
0,0,0,0,1533790000000.0,-3,-2,-1,andreysv,pause,0
0,0,0,0,1533790000000.0,-3,-2,-1,andreysv,pause,0
0,0,0,0,1533790000000.0,-3,-2,0,andreysv,pause,0
0,0,0,0,1533790000000.0,-2,-4,-2,andreysv,pause,0
0,0,0,0,1533790000000.0,-2,-4,-2,andreysv,pause,0
0,0,0,0,1533790000000.0,-3,-6,-3,andreysv,pause,0
0,0,0,0,1533790000000.0,-3,-6,-3,andreysv,pause,0
0,0,0,0,1533790000000.0,-4,-8,-3,andreysv,pause,0
0,0,0,0,1533790000000.0,-7,-9,-5,andreysv,pause,0
0,0,0,0,1533790000000.0,-7,-9,-5,andreysv,pause,0
0,0,0,0,1533790000000.0,-5,-9,-4,andreysv,pause,0
0,0,0,0,1533790000000.0,-5,-9,-4,andreysv,pause,0
0,0,0,0,1533790000000.0,-10,-9,-2,andreysv,pause,0
0,0,0,0,1533790000000.0,-12,-7,-1,andreysv,pause,0
0,0,0,0,1533790000000.0,-7,-5,-2,andreysv,pause,0
0,0,0,0,1533790000000.0,-7,-5,-2,andreysv,pause,0
0,0,0,0,1533790000000.0,11,-5,-1,andreysv,pause,0
0,0,0,0,1533790000000.0,13,0,1,andreysv,pause,0
0,0,0,0,1533790000000.0,13,0,1,andreysv,pause,0
0,0,0,0,1533790000000.0,-18,2,10,andreysv,pause,0
0,0,0,0,1533790000000.0,-18,2,10,andreysv,pause,0
0,0,0,0,1533790000000.0,-7,5,10,andreysv,pause,0
0,0,0,0,1533790000000.0,-5,7,6,andreysv,pause,0
0,0,0,0,1533790000000.0,-5,7,6,andreysv,pause,0
0,0,0,0,1533790000000.0,-22,-3,10,andreysv,pause,0
0,0,0,0,1533790000000.0,-22,-3,10,andreysv,pause,0
0,-1,0,0,1533790000000.0,-103,-5,13,andreysv,pause,0
0,-3,1,0,1533790000000.0,-156,-3,14,andreysv,pause,0
0,-4,0,0,1533790000000.0,-156,-3,14,andreysv,pause,0
0,-3,0,0,1533790000000.0,-121,-10,0,andreysv,pause,0
0,-4,-1,0,1533790000000.0,-121,-10,0,andreysv,pause,0
0,-4,-1,0,1533790000000.0,-164,-2,-7,andreysv,pause,0
0,-4,-2,0,1533790000000.0,-121,-4,-5,andreysv,pause,0
0,-3,-1,0,1533790000000.0,116,-3,7,andreysv,pause,0
0,0,1,0,1533790000000.0,116,-3,7,andreysv,pause,0
0,5,1,0,1533790000000.0,389,3,-10,andreysv,pause,0
0,5,1,0,1533790000000.0,389,3,-10,andreysv,pause,0
0,5,1,0,1533790000000.0,159,-5,-26,andreysv,pause,0
0,4,1,0,1533790000000.0,46,-7,-22,andreysv,pause,0
0,3,0,0,1533790000000.0,46,-7,-22,andreysv,pause,0
0,3,0,0,1533790000000.0,6,-5,-15,andreysv,pause,0
0,2,0,0,1533790000000.0,6,-5,-15,andreysv,pause,0
0,2,0,0,1533790000000.0,-28,-9,-15,andreysv,pause,0
0,1,0,0,1533790000000.0,-28,-9,-15,andreysv,pause,0
0,1,0,0,1533790000000.0,-13,-22,-6,andreysv,pause,0
0,1,0,0,1533790000000.0,-2,-8,-11,andreysv,pause,0
0,0,0,0,1533790000000.0,-2,-8,-11,andreysv,pause,0
0,1,0,0,1533790000000.0,-23,-7,-12,andreysv,pause,0
0,0,0,0,1533790000000.0,-23,-7,-12,andreysv,pause,0
0,0,0,0,1533790000000.0,-21,-16,7,andreysv,pause,0
0,-1,0,0,1533790000000.0,-40,-16,13,andreysv,pause,0
0,-1,0,0,1533790000000.0,-40,-16,13,andreysv,pause,0
1,-2,0,0,1533790000000.0,-73,-18,11,andreysv,pause,0
0,-1,0,0,1533790000000.0,-73,-18,11,andreysv,pause,0
0,-3,0,0,1533790000000.0,-140,-7,10,andreysv,pause,0
1,-3,0,0,1533790000000.0,2,-12,4,andreysv,pause,0
1,-2,0,0,1533790000000.0,2,-12,4,andreysv,pause,0
1,-3,-1,0,1533790000000.0,-71,-7,-1,andreysv,pause,0
0,-1,-1,0,1533790000000.0,-71,-7,-1,andreysv,pause,0
0,-3,-1,0,1533790000000.0,-83,14,16,andreysv,pause,0
0,-3,-1,0,1533790000000.0,-83,14,16,andreysv,pause,0
0,-3,-1,0,1533790000000.0,-55,-3,21,andreysv,pause,0
0,-3,-1,0,1533790000000.0,-55,-3,21,andreysv,pause,0
0,-2,-1,0,1533790000000.0,-36,-9,11,andreysv,pause,0
0,-3,-1,0,1533790000000.0,-70,-19,7,andreysv,pause,0
0,-1,-2,0,1533790000000.0,-70,-19,7,andreysv,pause,0
0,-2,-2,0,1533790000000.0,-65,-11,5,andreysv,pause,0
0,-2,-2,0,1533790000000.0,-65,-11,5,andreysv,pause,0
0,-1,-2,0,1533790000000.0,-40,0,2,andreysv,pause,0
0,-1,-2,0,1533790000000.0,-74,22,2,andreysv,pause,0
0,-1,-1,0,1533790000000.0,-74,22,2,andreysv,pause,0
0,-1,-1,0,1533790000000.0,-33,11,3,andreysv,pause,0
0,-1,-2,0,1533790000000.0,-33,11,3,andreysv,pause,0
0,-1,-1,0,1533790000000.0,-38,9,9,andreysv,pause,0
0,-1,-2,0,1533790000000.0,-27,10,1,andreysv,pause,0
0,-1,-1,0,1533790000000.0,-27,10,1,andreysv,pause,0
0,-1,-1,0,1533790000000.0,-16,12,-6,andreysv,pause,0
0,0,-1,0,1533790000000.0,-16,12,-6,andreysv,pause,0
0,-1,0,0,1533790000000.0,-3,13,-3,andreysv,pause,0
0,0,0,0,1533790000000.0,1,6,-8,andreysv,pause,0
0,0,0,0,1533790000000.0,-4,6,-2,andreysv,pause,0
0,0,0,0,1533790000000.0,-4,6,-2,andreysv,pause,0
0,0,0,0,1533790000000.0,-7,0,0,andreysv,pause,0
0,0,0,0,1533790000000.0,-1,3,2,andreysv,pause,0
0,0,0,0,1533790000000.0,-1,3,2,andreysv,pause,0
0,0,0,0,1533790000000.0,-7,5,3,andreysv,pause,0
0,0,0,0,1533790000000.0,-7,5,3,andreysv,pause,0
0,0,0,0,1533790000000.0,-2,7,0,andreysv,pause,0
0,0,0,0,1533790000000.0,14,4,-6,andreysv,pause,0
0,0,0,0,1533790000000.0,14,4,-6,andreysv,pause,0
0,0,0,0,1533790000000.0,2,2,-3,andreysv,pause,0
0,0,0,0,1533790000000.0,9,0,-5,andreysv,pause,0
0,0,0,0,1533790000000.0,4,0,-1,andreysv,pause,0
0,0,0,0,1533790000000.0,4,0,-1,andreysv,pause,0
0,0,0,0,1533790000000.0,2,0,-1,andreysv,pause,0
0,0,0,0,1533790000000.0,2,0,-1,andreysv,pause,0
0,0,0,0,1533790000000.0,0,0,0,andreysv,pause,0
0,0,0,0,1533790000000.0,-1,0,0,andreysv,pause,0
0,0,0,0,1533790000000.0,-1,0,0,andreysv,pause,0
0,0,0,0,1533790000000.0,1,2,-1,andreysv,pause,0
0,0,0,0,1533790000000.0,1,2,-1,andreysv,pause,0
0,0,0,0,1533790000000.0,-2,2,0,andreysv,pause,0
0,0,0,0,1533790000000.0,-4,-1,1,andreysv,pause,0
0,0,0,0,1533790000000.0,-4,-1,1,andreysv,pause,0
0,0,0,0,1533790000000.0,-3,0,1,andreysv,pause,0
0,0,0,0,1533790000000.0,-3,0,1,andreysv,pause,0
0,0,0,0,1533790000000.0,-2,1,0,andreysv,pause,0
0,0,0,0,1533790000000.0,-2,0,0,andreysv,pause,0
0,0,0,0,1533790000000.0,-2,-2,0,andreysv,pause,0
0,0,0,0,1533790000000.0,-2,-2,0,andreysv,pause,0
0,0,0,0,1533790000000.0,-3,0,1,andreysv,pause,0
0,0,0,0,1533790000000.0,6,1,-3,andreysv,pause,0
0,0,0,0,1533790000000.0,6,1,-3,andreysv,pause,0
0,1,0,0,1533790000000.0,24,-8,-3,andreysv,pause,0
0,0,0,0,1533790000000.0,24,-8,-3,andreysv,pause,0
0,0,0,0,1533790000000.0,18,-8,-7,andreysv,pause,0
0,0,0,0,1533790000000.0,22,-4,-3,andreysv,pause,0
0,0,1,0,1533790000000.0,22,-4,-3,andreysv,pause,0
0,0,0,0,1533790000000.0,12,3,-3,andreysv,pause,0
0,0,1,0,1533790000000.0,12,3,-3,andreysv,pause,0
0,0,0,0,1533790000000.0,2,3,-5,andreysv,pause,0
0,0,0,0,1533790000000.0,1,2,-3,andreysv,pause,0
0,0,0,0,1533790000000.0,1,2,-3,andreysv,pause,0
0,0,0,0,1533790000000.0,-5,3,-2,andreysv,pause,0
0,0,0,0,1533790000000.0,-5,3,-2,andreysv,pause,0
0,0,0,0,1533790000000.0,-9,-1,-2,andreysv,pause,0
0,0,0,0,1533790000000.0,-2,-1,0,andreysv,pause,0
0,0,0,0,1533790000000.0,2,1,-1,andreysv,pause,0
0,0,0,0,1533790000000.0,2,1,-1,andreysv,pause,0
0,0,0,0,1533790000000.0,-4,0,-2,andreysv,pause,0
0,0,0,0,1533790000000.0,-3,0,2,andreysv,pause,0
0,0,0,0,1533790000000.0,-3,0,2,andreysv,pause,0
0,0,0,0,1533790000000.0,-1,0,-1,andreysv,pause,0
0,0,0,0,1533790000000.0,-1,0,-1,andreysv,pause,0
0,0,0,0,1533790000000.0,-2,-2,1,andreysv,pause,0
0,0,0,0,1533790000000.0,-3,0,4,andreysv,pause,0
0,0,0,0,1533790000000.0,-3,0,4,andreysv,pause,0
0,0,0,0,1533790000000.0,-3,0,1,andreysv,pause,0
0,0,0,0,1533790000000.0,-3,0,1,andreysv,pause,0
0,0,0,0,1533790000000.0,-3,-2,1,andreysv,pause,0
0,0,0,0,1533790000000.0,-1,-3,0,andreysv,pause,0
0,0,0,0,1533790000000.0,4,-4,-2,andreysv,pause,0
0,0,0,0,1533790000000.0,4,-4,-2,andreysv,pause,0
0,0,0,0,1533790000000.0,1,-1,-2,andreysv,pause,0
0,0,0,0,1533790000000.0,59,-3,-4,andreysv,pause,0
0,1,1,0,1533790000000.0,59,-3,-4,andreysv,pause,0
0,0,0,0,1533790000000.0,30,-4,-14,andreysv,pause,0
0,2,2,0,1533790000000.0,30,-4,-14,andreysv,pause,0
0,1,1,0,1533790000000.0,44,-8,-5,andreysv,pause,0
0,1,1,0,1533790000000.0,38,-3,0,andreysv,pause,0
0,1,1,0,1533790000000.0,38,-3,0,andreysv,pause,0
0,1,1,0,1533790000000.0,5,3,-6,andreysv,pause,0
0,1,1,0,1533790000000.0,5,3,-6,andreysv,pause,0
0,0,0,0,1533790000000.0,-7,3,-2,andreysv,pause,0
0,1,0,0,1533790000000.0,-3,4,-1,andreysv,pause,0
0,0,0,0,1533790000000.0,-3,4,-1,andreysv,pause,0
0,0,0,0,1533790000000.0,-7,5,-1,andreysv,pause,0
0,0,0,0,1533790000000.0,-7,5,-1,andreysv,pause,0
0,0,0,0,1533790000000.0,3,-2,-1,andreysv,pause,0
0,0,0,0,1533790000000.0,-3,-1,-3,andreysv,pause,0
0,0,0,0,1533790000000.0,1,5,4,andreysv,pause,0
0,0,0,0,1533790000000.0,1,5,4,andreysv,pause,0
0,0,0,0,1533790000000.0,1,5,4,andreysv,pause,0
0,0,0,0,1533790000000.0,1,5,4,andreysv,pause,0
0,0,0,0,1533790000000.0,1,5,4,andreysv,pause,0
0,0,0,0,1533790000000.0,1,5,4,andreysv,pause,0
0,0,0,0,1533790000000.0,1,5,4,andreysv,pause,0
0,0,0,0,1533790000000.0,1,5,4,andreysv,pause,0
0,0,0,0,1533790000000.0,1,5,4,andreysv,pause,0
0,0,0,0,1533790000000.0,1,5,4,andreysv,pause,0
0,0,0,0,1533790000000.0,1,5,4,andreysv,pause,0
0,0,0,0,1533790000000.0,1,5,4,andreysv,pause,0
0,0,0,0,1533790000000.0,1,5,4,andreysv,pause,0
-2,-1,0,0,1533790000000.0,-12,14,-11,andreysv,pause,0
-1,0,0,0,1533790000000.0,-12,14,-11,andreysv,pause,0
-1,0,0,0,1533790000000.0,-9,12,-19,andreysv,pause,0
0,0,0,0,1533790000000.0,-3,17,-21,andreysv,pause,0
-1,0,0,0,1533790000000.0,-3,17,-21,andreysv,pause,0
-1,0,0,0,1533790000000.0,-3,17,-21,andreysv,pause,0
-1,0,0,0,1533790000000.0,-3,17,-21,andreysv,pause,0
-1,0,0,0,1533790000000.0,-3,17,-21,andreysv,pause,0
-1,0,0,0,1533790000000.0,-3,17,-21,andreysv,pause,0
-1,0,0,0,1533790000000.0,-3,17,-21,andreysv,pause,0
-1,0,0,0,1533790000000.0,-3,17,-21,andreysv,pause,0
